"","lat","lon","years","storminess","sst"
"1827",72,53,2003,NA,NA
"1828",73,53,2003,0.255656077612672,5.14896546578626
"1829",74,53,2003,3.74900349912203,4.1206162439337
"1830",75,53,2003,3.93803023769531,2.23792158837712
"1831",76,53,2003,4.74082096922061,1.79960947602959
"1832",77,53,2003,5.68190023757424,1.35463880749625
"1833",78,53,2003,6.38448758629261,0.633912492750957
"1834",79,53,2003,7.07744904056696,0.538368357598499
"1835",80,53,2003,NA,-1.07809686231421
"1836",81,53,2003,NA,-1.83701361056916
"1837",82,53,2003,NA,-1.82409480761281
"1838",83,53,2003,NA,-1.80938863962398
"1839",84,53,2003,NA,-1.79263411252241
"1840",85,53,2003,NA,NA
"1841",70,54,2003,7.81658111848015,5.24638565861896
"1842",71,54,2003,NA,NA
"1843",72,54,2003,NA,NA
"1844",73,54,2003,NA,4.96949302566919
"1845",74,54,2003,3.05334664487231,4.36622027897322
"1846",75,54,2003,4.12712692064571,2.43521586157333
"1847",76,54,2003,4.60664668720812,1.68713352121464
"1848",77,54,2003,6.12624413511119,1.29107190699535
"1849",78,54,2003,6.91784528202038,0.431333947368881
"1850",79,54,2003,7.67059146763567,0.575878277325019
"1851",80,54,2003,NA,-0.50034973394786
"1852",81,54,2003,NA,-1.8350509027645
"1853",82,54,2003,NA,-1.82181535157454
"1854",83,54,2003,NA,-1.80992786578357
"1855",84,54,2003,NA,-1.79442511369534
"1856",85,54,2003,NA,NA
"1857",70,55,2003,4.5,5.17389825630828
"1858",71,55,2003,NA,3.99753787300714
"1859",72,55,2003,NA,3.70143530812196
"1860",73,55,2003,NA,NA
"1861",74,55,2003,0,4.17301747179962
"1862",75,55,2003,3.55033163352055,2.90031196937494
"1863",76,55,2003,4.80733700942592,1.56317299521121
"1864",77,55,2003,5.62500356976371,1.26943413570903
"1865",78,55,2003,6.83297947037528,0.271278935528049
"1866",79,55,2003,6.85687632177308,0.446009026951122
"1867",80,55,2003,NA,0.036729150042937
"1868",81,55,2003,NA,-1.83114641516346
"1869",82,55,2003,NA,-1.81970133992615
"1870",83,55,2003,NA,-1.81109618912935
"1871",84,55,2003,NA,-1.79472842841011
"1872",85,55,2003,NA,NA
"1873",70,56,2003,1.5,4.86266402766722
"1874",71,56,2003,3.8546983501088,3.5871867655587
"1875",72,56,2003,2.84557847585869,3.68959284664964
"1876",73,56,2003,NA,3.70635574682822
"1877",74,56,2003,NA,NA
"1878",75,56,2003,3.77862327804634,2.73968501053016
"1879",76,56,2003,5.51376082805811,1.42677715715898
"1880",77,56,2003,5.38991763929832,0.975399926068351
"1881",78,56,2003,6.67462654723629,0.015945833206145
"1882",79,56,2003,5.26962030287957,0.204216646827201
"1883",80,56,2003,NA,0.133645423190782
"1884",81,56,2003,NA,-1.82184476391052
"1885",82,56,2003,NA,-1.81765677407104
"1886",83,56,2003,NA,-1.81208477042193
"1887",84,56,2003,NA,-1.79705384122335
"1888",85,56,2003,NA,NA
"1889",70,57,2003,1.66666666666667,4.28216349929104
"1890",71,57,2003,5.79485408138876,3.63409944144308
"1891",72,57,2003,5.14986180529106,3.58799560479808
"1892",73,57,2003,0,3.37209774628508
"1893",74,57,2003,NA,NA
"1894",75,57,2003,4.1888449367228,2.51395819979854
"1895",76,57,2003,5.1926546502074,1.45864542319078
"1896",77,57,2003,4.95179438182149,0.624947857847763
"1897",78,57,2003,5.95309285007018,-0.427272694628638
"1898",79,57,2003,3.27550512449815,-0.14317980648904
"1899",80,57,2003,NA,-0.130238378658866
"1900",81,57,2003,NA,-1.81917559442055
"1901",82,57,2003,NA,-1.81553581784331
"1902",83,57,2003,NA,-1.81190502836874
"1903",84,57,2003,NA,-1.79806489027258
"1904",85,57,2003,NA,NA
"1905",70,58,2003,3.82562769292639,4.39453603792467
"1906",71,58,2003,5.81044572876109,3.49992199873162
"1907",72,58,2003,5.19055220543086,3.43290068064584
"1908",73,58,2003,3.14262112678582,3.1071599350603
"1909",74,58,2003,NA,2.53852669169489
"1910",75,58,2003,2,2.2570506363886
"1911",76,58,2003,4.05045661723293,1.45176130255334
"1912",77,58,2003,5.20303614892215,0.43704340082337
"1913",78,58,2003,4.45850308657346,-1.03074606517516
"1914",79,58,2003,3.38226847342468,-0.638998260232592
"1915",80,58,2003,NA,-0.421304956375018
"1916",81,58,2003,NA,-1.8104285757889
"1917",82,58,2003,NA,-1.81569758569119
"1918",83,58,2003,NA,-1.81100631810275
"1919",84,58,2003,NA,-1.79873892297207
"1920",85,58,2003,NA,NA
"1921",70,59,2003,6.12578642415932,4.38761407685498
"1922",71,59,2003,5.67969880603772,3.50013169779368
"1923",72,59,2003,5.99303118349306,3.20968531575252
"1924",73,59,2003,5.22392437073783,3.04277055418204
"1925",74,59,2003,NA,2.73798644812745
"1926",75,59,2003,NA,NA
"1927",76,59,2003,4.51846152695345,1.59710167277913
"1928",77,59,2003,5.25745524396948,0.315656719809258
"1929",78,59,2003,3.5338789449873,-1.42433060922383
"1930",79,59,2003,1.00290738936987,-1.02415739553766
"1931",80,59,2003,NA,-0.856486144600799
"1932",81,59,2003,NA,-1.81380049002063
"1933",82,59,2003,NA,-1.81402108254046
"1934",83,59,2003,NA,-1.80931510878404
"1935",84,59,2003,NA,-1.79826710008242
"1936",85,59,2003,NA,NA
"1937",70,60,2003,NA,NA
"1938",71,60,2003,NA,NA
"1939",72,60,2003,NA,NA
"1940",73,60,2003,NA,NA
"1941",74,60,2003,NA,NA
"1942",75,60,2003,NA,NA
"1943",76,60,2003,NA,NA
"1944",77,60,2003,NA,NA
"1945",78,60,2003,NA,NA
"1946",79,60,2003,NA,NA
"1947",80,60,2003,NA,NA
"1948",81,60,2003,NA,NA
"1949",82,60,2003,NA,NA
"1950",83,60,2003,NA,NA
"1951",84,60,2003,NA,NA
"1952",85,60,2003,NA,NA
"1953",70,0,2004,15.4213203437698,9.32952869043886
"1954",71,0,2004,14.5882632357333,8.86463531651557
"1955",72,0,2004,12.1643472837671,7.42376015157811
"1956",73,0,2004,9.8358034473188,5.69710613989983
"1957",74,0,2004,9.16931134761144,4.85182309312333
"1958",75,0,2004,7.99857967306039,4.81257821322833
"1959",76,0,2004,6.83639339598217,4.84982158366005
"1960",77,0,2004,5.25745524396948,4.05586866282085
"1961",78,0,2004,5.49999524031506,2.58286385315912
"1962",79,0,2004,5.49205738918363,0.433702313246299
"1963",80,0,2004,4.95300653021383,-0.94682544654835
"1964",81,0,2004,2.29989478716399,-1.69671111173722
"1965",82,0,2004,NA,-1.7794615877667
"1966",83,0,2004,NA,-1.77653732282431
"1967",84,0,2004,NA,-1.76557651415724
"1968",85,0,2004,NA,NA
"1969",70,1,2004,16.4402195262123,9.34668211561353
"1970",71,1,2004,14.8667924891212,9.16438219473655
"1971",72,1,2004,13.2552269077864,7.97812612257259
"1972",73,1,2004,10.1342748619967,5.90354680115232
"1973",74,1,2004,9.06398703571061,4.992140524372
"1974",75,1,2004,7.63137840235292,5.08785316769933
"1975",76,1,2004,6.00344197551933,5.06493605591673
"1976",77,1,2004,5.25745524396948,4.43868163220063
"1977",78,1,2004,5.24999762015753,3.25779888001349
"1978",79,1,2004,6,0.891595193765312
"1979",80,1,2004,5.71641023619809,-0.813272007118738
"1980",81,1,2004,2.13758524646688,-1.7289402445066
"1981",82,1,2004,NA,-1.78424721993307
"1982",83,1,2004,NA,-1.77875385343224
"1983",84,1,2004,NA,-1.76517209453755
"1984",85,1,2004,NA,NA
"1985",70,2,2004,17.1832414125462,9.17643325576475
"1986",71,2,2004,15.617608692718,9.30101380778974
"1987",72,2,2004,13.6983901955645,8.31217672843897
"1988",73,2,2004,10.4611595453405,6.31723979100592
"1989",74,2,2004,9.31894461784039,5.23688179755618
"1990",75,2,2004,7.88776991409771,5.42465666501203
"1991",76,2,2004,5.43921623353374,5.28907439625322
"1992",77,2,2004,5.37624293335801,4.7773724210719
"1993",78,2,2004,5.31859932707522,3.33427284589322
"1994",79,2,2004,6.75298026393799,1.22653167117959
"1995",80,2,2004,5.53469677369081,-0.637691673768969
"1996",81,2,2004,1.76078735411447,-1.70411510169775
"1997",82,2,2004,NA,-1.7898753929738
"1998",83,2,2004,NA,-1.77916746440692
"1999",84,2,2004,NA,-1.76478693299499
"2000",85,2,2004,NA,NA
"2001",70,3,2004,16.6226759502347,9.36730175525462
"2002",71,3,2004,15.8096235521123,9.26103848384316
"2003",72,3,2004,14.1354609633967,8.60920738450268
"2004",73,3,2004,11.5824555289446,6.6975106573472
"2005",74,3,2004,9.1349175346612,5.55667179730909
"2006",75,3,2004,8.02021950113238,5.6992971165208
"2007",76,3,2004,5.62499643023629,5.59727998689149
"2008",77,3,2004,5.62375230695705,4.95674191295417
"2009",78,3,2004,6.50406543767315,3.97671422749119
"2010",79,3,2004,6.62798145385923,1.25454832178574
"2011",80,3,2004,5.08149481669766,-0.250071022894037
"2012",81,3,2004,1.75359578470482,-1.59747275890488
"2013",82,3,2004,NA,-1.79175594420537
"2014",83,3,2004,NA,-1.78233746061785
"2015",84,3,2004,NA,-1.76722789427099
"2016",85,3,2004,NA,NA
"2017",70,4,2004,16.0636638208376,9.60324935508621
"2018",71,4,2004,15.62582336657,9.15766260720934
"2019",72,4,2004,14.7482592894972,8.79061810070302
"2020",73,4,2004,11.8361654772772,7.01127287895898
"2021",74,4,2004,8.00495758212979,5.82295909091511
"2022",75,4,2004,7.69760796568433,6.04817644177592
"2023",76,4,2004,6.43921623353374,5.75943096914522
"2024",77,4,2004,6.25247992894179,5.07519820376643
"2025",78,4,2004,7.43275146007258,4.14209806255621
"2026",79,4,2004,6.47399062872949,1.57247606548036
"2027",80,4,2004,4.87665532281392,0.447879467692202
"2028",81,4,2004,2,-1.28478898961228
"2029",82,4,2004,NA,-1.79600602675414
"2030",83,4,2004,NA,-1.78359565499023
"2031",84,4,2004,NA,-1.76763231389068
"2032",85,4,2004,NA,NA
"2033",70,5,2004,16.9984502294674,9.72480334959732
"2034",71,5,2004,15.8881358423477,9.0377147437093
"2035",72,5,2004,14.6696362199471,8.54627346983815
"2036",73,5,2004,11.7092997938198,7.05717743637108
"2037",74,5,2004,9.45088691004083,6.36940116827489
"2038",75,5,2004,8.19654748016457,6.44885999450599
"2039",76,5,2004,5.75687445350484,5.81007920520098
"2040",77,5,2004,6.43190617534848,5.21043724797959
"2041",78,5,2004,7.92733047556669,4.47432164331715
"2042",79,5,2004,7.10941739487783,2.14410971726235
"2043",80,5,2004,5.42676404289622,1.06087072894141
"2044",81,5,2004,2.10290942845105,-0.991112942445251
"2045",82,5,2004,NA,-1.79894726035191
"2046",83,5,2004,NA,-1.78704445563594
"2047",84,5,2004,NA,-1.77026104141869
"2048",85,5,2004,NA,NA
"2049",70,6,2004,15.6878930892225,9.81036591638489
"2050",71,6,2004,14.3823912916515,8.95674094874412
"2051",72,6,2004,14.3111956445993,8.38094102595407
"2052",73,6,2004,12.5666722066813,7.62737246792621
"2053",74,6,2004,10.9558444732889,6.96222674305187
"2054",75,6,2004,8.32260797581347,6.50207310236032
"2055",76,6,2004,6.06995329971184,5.82622406212398
"2056",77,6,2004,6.31063855701816,5.31909131913709
"2057",78,6,2004,7.80640186284602,4.50087179134999
"2058",79,6,2004,6.78277217984741,2.91336590491887
"2059",80,6,2004,5.29680515108667,1.29476303844492
"2060",81,6,2004,3.0407438958619,-1.02782934185737
"2061",82,6,2004,NA,-1.80262380234912
"2062",83,6,2004,NA,-1.7907853371181
"2063",84,6,2004,NA,-1.77288976894669
"2064",85,6,2004,NA,NA
"2065",70,7,2004,15.3687973628698,9.73919012931955
"2066",71,7,2004,14.4967112777743,8.85654331323225
"2067",72,7,2004,13.6337142783981,8.21237840997935
"2068",73,7,2004,12.8722098086799,7.75873837727147
"2069",74,7,2004,12.1448315184404,7.13788073020285
"2070",75,7,2004,8.51170107887102,6.50882439448046
"2071",76,7,2004,6.39908440752773,5.87382023081592
"2072",77,7,2004,7.42196744450545,5.42374612961097
"2073",78,7,2004,7.19088824631357,4.32290693770411
"2074",79,7,2004,6.75745245181653,3.18952673093776
"2075",80,7,2004,4.44658533107961,1.2385333048459
"2076",81,7,2004,2.89352373557145,-1.1252972983126
"2077",82,7,2004,NA,-1.80663858621007
"2078",83,7,2004,NA,-1.79482953331503
"2079",84,7,2004,NA,-1.77713617495347
"2080",85,7,2004,NA,NA
"2081",70,8,2004,13.1685013349372,9.6969352518137
"2082",71,8,2004,14.4395518757659,8.8233086866282
"2083",72,8,2004,13.6922952957761,8.16169032139913
"2084",73,8,2004,12.2509233267762,7.54375871155469
"2085",74,8,2004,11.3938433186885,6.96114935639704
"2086",75,8,2004,8.06835173442131,6.435194868409
"2087",76,8,2004,6.70298300028,5.83131123523486
"2088",77,8,2004,6.81187912236564,5.36544362273798
"2089",78,8,2004,6.02032713675043,3.98475504110626
"2090",79,8,2004,6.61010583401683,2.74882489393522
"2091",80,8,2004,3.33480073408816,1.11281272573735
"2092",81,8,2004,2.19028270830833,-1.05121214895962
"2093",82,8,2004,NA,-1.81044013063518
"2094",83,8,2004,NA,-1.79604279217411
"2095",84,8,2004,NA,-1.77957713622947
"2096",85,8,2004,NA,NA
"2097",70,9,2004,12.9278106600421,9.79361994842872
"2098",71,9,2004,14.5016443532976,8.9098582298686
"2099",72,9,2004,12.8242676820467,8.06550315905136
"2100",73,9,2004,12.3185307417766,7.52271716902284
"2101",74,9,2004,11.6369010548106,6.85397815717841
"2102",75,9,2004,8.81941459978355,6.33774088947607
"2103",76,9,2004,6.84174619726254,5.86056425439265
"2104",77,9,2004,5.81063499908639,5.10906272997656
"2105",78,9,2004,2.70230200937162,3.33796317492292
"2106",79,9,2004,2.91829598284182,2.32938782569768
"2107",80,9,2004,3.1398647762163,1.20623365788643
"2108",81,9,2004,1.68126560908214,-1.02717369186787
"2109",82,9,2004,NA,-1.81321224330108
"2110",83,9,2004,NA,-1.79846930989227
"2111",84,9,2004,NA,-1.78466126859133
"2112",85,9,2004,NA,NA
"2113",70,10,2004,11.3711202227139,9.67566636580462
"2114",71,10,2004,12.4395554533449,8.70773022570018
"2115",72,10,2004,12.4431644694028,8.0151434799418
"2116",73,10,2004,13.5037111294191,7.54279888899062
"2117",74,10,2004,13.6840294630217,6.82625703051945
"2118",75,10,2004,11.2659573000049,6.36805310287591
"2119",76,10,2004,8.28555610545129,5.97458220682187
"2120",77,10,2004,5.06561149220338,4.73169428928974
"2121",78,10,2004,2,2.53159763554415
"2122",79,10,2004,0.32529326433221,1.96207707627505
"2123",80,10,2004,3.71474772668536,1.44555378235901
"2124",81,10,2004,2.88758524646688,-1.02643225589844
"2125",82,10,2004,NA,-1.81545493391937
"2126",83,10,2004,NA,-1.80312013551874
"2127",84,10,2004,NA,-1.78835881939995
"2128",85,10,2004,NA,NA
"2129",70,11,2004,11.0636626235343,9.5839786605971
"2130",71,11,2004,11.6217160452745,8.53843839522806
"2131",72,11,2004,12.4388031571829,8.03554375362451
"2132",73,11,2004,13.6259292763824,7.607889859126
"2133",74,11,2004,13.4389834659469,6.95787723401952
"2134",75,11,2004,12.2638339693812,6.47127639628325
"2135",76,11,2004,8.2213327214721,5.93907842126146
"2136",77,11,2004,3.46671318737715,4.21442031045932
"2137",78,11,2004,NA,2.18838018496474
"2138",79,11,2004,NA,2.1881644945009
"2139",80,11,2004,3.2180548497209,1.74674047960605
"2140",81,11,2004,2.87679789235241,-0.816071835255073
"2141",82,11,2004,NA,-1.81674907670239
"2142",83,11,2004,NA,-1.80275615786102
"2143",84,11,2004,NA,-1.79068423221318
"2144",85,11,2004,NA,NA
"2145",70,12,2004,11.3656990043438,9.59750380738574
"2146",71,12,2004,12.1854469343129,8.81739016104
"2147",72,12,2004,12.8671477391081,8.25375364799409
"2148",73,12,2004,13.9907191883971,7.76234458542178
"2149",74,12,2004,13.0689422379979,7.14548158115795
"2150",75,12,2004,13.4978778086518,6.55004193173774
"2151",76,12,2004,7.23279969246482,5.78714435571576
"2152",77,12,2004,2.08627028355477,3.3518594824107
"2153",78,12,2004,NA,2.4048255654244
"2154",79,12,2004,NA,2.514665934133
"2155",80,12,2004,2.96805367552346,2.06861805491966
"2156",81,12,2004,2.01216887031742,-0.469950859200941
"2157",82,12,2004,NA,-1.81862288760697
"2158",83,12,2004,NA,-1.80396941672009
"2159",84,12,2004,NA,-1.79217191867134
"2160",85,12,2004,NA,NA
"2161",70,13,2004,11.7399235278079,9.69666729891297
"2162",71,13,2004,12.7516396092432,9.20065552370286
"2163",72,13,2004,13.3024718385348,8.55420631622444
"2164",73,13,2004,15.1324258462713,8.02331832435581
"2165",74,13,2004,12.3720211688938,7.44265380663146
"2166",75,13,2004,13.4946820730377,6.74962686567163
"2167",76,13,2004,6.56767023538325,5.43972661715638
"2168",77,13,2004,0.5,2.89042953505914
"2169",78,13,2004,NA,1.73036148500848
"2170",79,13,2004,NA,2.56562280621431
"2171",80,13,2004,1.93337235508491,2.33065500717271
"2172",81,13,2004,1.83819982375589,-0.272226430591062
"2173",82,13,2004,NA,-1.81577846961513
"2174",83,13,2004,NA,-1.80564775814182
"2175",84,13,2004,NA,-1.79159417635749
"2176",85,13,2004,NA,NA
"2177",70,14,2004,11.4122975078858,9.81074251878207
"2178",71,14,2004,13.5661950547728,9.35702650121353
"2179",72,14,2004,15.1127947812265,8.75125459105291
"2180",73,14,2004,17.6944635790879,8.27957969554733
"2181",74,14,2004,13.5758833402771,7.630279999889
"2182",75,14,2004,13.3675503927071,6.75802916472268
"2183",76,14,2004,8.21816402934443,4.82079431708104
"2184",77,14,2004,NA,3.0023959954827
"2185",78,14,2004,NA,-0.674587186765571
"2186",79,14,2004,NA,2.65216860482861
"2187",80,14,2004,1.99293887329232,2.43054665323687
"2188",81,14,2004,1.77594040106753,-0.109581868853011
"2189",82,14,2004,NA,-1.81777115537762
"2190",83,14,2004,NA,-1.8068610170009
"2191",84,14,2004,NA,-1.7909650791713
"2192",85,14,2004,NA,NA
"2193",70,15,2004,11.1607489346565,9.80089950158319
"2194",71,15,2004,15.1208914887833,9.61204360453513
"2195",72,15,2004,16.4370541421212,8.96981778225437
"2196",73,15,2004,17.5722478296365,8.29655213197814
"2197",74,15,2004,14.443946988242,7.62182395329542
"2198",75,15,2004,13.620743768737,6.35287773809886
"2199",76,15,2004,9.19159392564072,4.06083350838732
"2200",77,15,2004,NA,NA
"2201",78,15,2004,NA,NA
"2202",79,15,2004,NA,2.64974208711045
"2203",80,15,2004,1.99241153178827,2.47739192585131
"2204",81,15,2004,2.33010884687293,0.069839036829227
"2205",82,15,2004,NA,-1.80024875621892
"2206",83,15,2004,NA,-1.80833714861278
"2207",84,15,2004,NA,-1.78977428806887
"2208",85,15,2004,NA,NA
"2209",70,16,2004,12.3656930473555,9.99171531805747
"2210",71,16,2004,14.4975358498961,9.77073039709428
"2211",72,16,2004,15.3802185949308,9.0512553117168
"2212",73,16,2004,14.5046368360377,7.9959121015114
"2213",74,16,2004,13.2599199050628,6.83977551559354
"2214",75,16,2004,12.8643617763621,5.9358856347902
"2215",76,16,2004,2,3.96390364130268
"2216",77,16,2004,NA,NA
"2217",78,16,2004,NA,NA
"2218",79,16,2004,NA,NA
"2219",80,16,2004,1.67305372666021,2.6241288445299
"2220",81,16,2004,1.94583748616739,0.096971916768626
"2221",82,16,2004,NA,-1.80568145977679
"2222",83,16,2004,NA,-1.80473781399751
"2223",84,16,2004,NA,-1.78876323901964
"2224",85,16,2004,NA,NA
"2225",70,17,2004,10.9130753716463,10.1350369827753
"2226",71,17,2004,14.36761466577,9.84144952276304
"2227",72,17,2004,14.2412749791246,9.01148917986753
"2228",73,17,2004,13.2574246386807,7.6135547975867
"2229",74,17,2004,11.0590199153293,5.70023883649238
"2230",75,17,2004,11.7521269307748,5.30156197539907
"2231",76,17,2004,6.41933716242249,3.15269735767211
"2232",77,17,2004,NA,1.34144461740377
"2233",78,17,2004,NA,NA
"2234",79,17,2004,NA,2.60525592894422
"2235",80,17,2004,1.98384018746999,2.79486132731027
"2236",81,17,2004,2.05416016925689,0.23009950248755
"2237",82,17,2004,NA,-1.78694335073102
"2238",83,17,2004,NA,-1.80542532735099
"2239",84,17,2004,NA,-1.78775218997041
"2240",85,17,2004,NA,NA
"2241",70,18,2004,9.88008310003709,9.99635856460561
"2242",71,18,2004,14.9753679245478,9.92171237371424
"2243",72,18,2004,14.0420108502484,8.98362736420148
"2244",73,18,2004,14.2583575024962,7.42335573195842
"2245",74,18,2004,5.9360903562722,5.28539749903456
"2246",75,18,2004,10.6922912387724,4.7978573390715
"2247",76,18,2004,6.52106427296168,3.45748939352317
"2248",77,18,2004,1,1.36890838612292
